Link type,Is nofollow,Source URL,Source HTTP status code,Target URL,Target HTTP status code,Anchor,No. of dofollow inlinks to target,No. of nofollow inlinks to target,Is source canonical,Is source noindex,Is target canonical,Is target noindex,Is link internal
Href link,false,https://westmountfundamentals.com/guide-etf-investing-complete,200,https://westmountfundamentals.com/etf-vs-index-funds-guide,200,ETF vs. Index Funds Guide,1,0,true,false,true,false,true
Href link,false,https://westmountfundamentals.com/,200,https://westmountfundamentals.com/fire-retirement-calculator,200,"🧮 FIRE Retirement Calculator | Westmount Fundamentals Coast FIRE, Lean FIRE, Fat FIRE — which path fits your life? Calculate all three and simulate withdrawal strategies to…",1,0,true,false,true,false,true
Href link,false,https://westmountfundamentals.com/guide-etf-investing-complete,200,https://westmountfundamentals.com/guide-index-fund-investing-beginners,200,Guide to Index Fund Investing for Beginners,1,0,true,false,true,false,true
Href link,false,https://westmountfundamentals.com/,200,https://westmountfundamentals.com/guide-options-basics,200,📖 Options Trading for Beginners: A Complete Guide Options can hedge your portfolio or blow it up — the difference is understanding the Greeks. A jargon-free guide from…,1,0,true,false,true,false,true
Href link,false,https://westmountfundamentals.com/,200,https://westmountfundamentals.com/how-do-stocks-work,200,📈 How Do Stocks Work? A Beginner's Guide to the Market Ever wondered what drives stock prices up and down? Discover the underlying mechanics of supply and demand that make…,1,0,true,false,true,false,true
Href link,false,https://westmountfundamentals.com/,200,https://westmountfundamentals.com/options-trading-strategy-guide,200,"📖 Options Trading Strategy Guide | Westmount Fundamentals A comprehensive guide to options trading strategies from basic to advanced. Learn about covered calls, straddles, iron…",1,0,true,false,true,false,true
Href link,false,https://westmountfundamentals.com/,200,https://westmountfundamentals.com/dividend-reinvestment-calculator,200,🧮 Dividend Reinvestment Calculator (DRIP) - Westmount Funda... DRIP investors end up with dramatically more shares over time — but how much more? Plug in your numbers and see the gap…,1,0,true,false,true,false,true
Href link,false,https://westmountfundamentals.com/,200,https://westmountfundamentals.com/recession-indicator-dashboard-2026,200,📖 Recession Indicators Dashboard 2026 Track 8 key leading recession indicators including the Yield Curve and Sahm Rule to gauge the probability of a 2026…,1,0,true,false,true,false,true
Href link,false,https://westmountfundamentals.com/,200,https://westmountfundamentals.com/ulty-dividend-calculator,200,🧮 ULTY Dividend Calculator & Income Projection Calculate projected monthly and annual income from your YieldMax Ultra Option Income Strategy ETF (ULTY) shares.…,1,0,true,false,true,false,true
Href link,false,https://westmountfundamentals.com/,200,https://westmountfundamentals.com/institutional-ownership,200,📖 Institutional Ownership: Most & Least Owned Stocks 2026 Some stocks are 95% institutionally owned — others are almost entirely ignored by Wall Street. Both extremes create…,1,0,true,false,true,false,true
Href link,false,https://westmountfundamentals.com/,200,https://westmountfundamentals.com/best-dividend-etfs-canada-2026,200,"💰 Best Dividend ETFs in Canada 2026: XDV, VDY, CDZ Compared Compare the best Canadian dividend ETFs in 2026 including XDV, VDY, CDZ, and ZDV. Analyze yields, MERs, and holdings…",1,0,true,false,true,false,true
Href link,false,https://westmountfundamentals.com/,200,https://westmountfundamentals.com/ev-ebitda-sectors,200,📖 EV/EBITDA by Sector: Enterprise Value Multiples 2026 One sector trades at 5x EBITDA while another demands 20x. We mapped the valuation gap across all 11 GICS sectors to…,1,0,true,false,true,false,true
Href link,false,https://westmountfundamentals.com/,200,https://westmountfundamentals.com/schd-dividend-calculator,200,🧮 SCHD Dividend Calculator & Yield Analysis Want to know how much passive income SCHD can generate? Use our interactive dividend calculator to estimate your annual…,1,0,true,false,true,false,true
Href link,false,https://westmountfundamentals.com/,200,https://westmountfundamentals.com/dow-jones-vs-sp500,200,"⚖️ Dow Jones vs S&P 500: Key Differences and Comparison Tool Compare the Dow Jones Industrial Average and the S&P 500 index. Understand the methodology, differences, and why the…",1,0,true,false,true,false,true
Href link,false,https://westmountfundamentals.com/,200,https://westmountfundamentals.com/stock-correlation-matrix-2026,200,📈 Stock Correlation Matrix 2026: What Actually Diversifies? Discover the surprising truth about which sectors are uncorrelated right now. A deep dive into the stock correlation…,1,0,true,false,true,false,true
Href link,false,https://westmountfundamentals.com/,200,https://westmountfundamentals.com/market-concentration,200,📖 S&P 500 Market Cap Concentration 2026 — Westmount Research Just 10 stocks now control over a third of the entire S&P 500. See the full weight rankings and how concentrated your…,1,0,true,false,true,false,true
Href link,false,https://westmountfundamentals.com/,200,https://westmountfundamentals.com/canadian-dividend-aristocrats-2026,200,💰 Canadian Dividend Aristocrats Complete List (2026) Complete 2026 list of Canadian Dividend Aristocrats. See the TSX dividend stocks with 5+ years of consecutive dividend…,1,0,true,false,true,false,true
Href link,false,https://westmountfundamentals.com/,200,https://westmountfundamentals.com/average-institutional-ownership-2026,200,"📖 Average Institutional Ownership of US Public Companies Discover the average institutional ownership percentage across US public companies in 2026. See market cap breakdowns,…",1,0,true,false,true,false,true
Href link,false,https://westmountfundamentals.com/,200,https://westmountfundamentals.com/monte-carlo-portfolio-simulator,200,📖 Monte Carlo Portfolio Simulator | Westmount Fundamentals Run 1000+ Monte Carlo simulations on your retirement portfolio. Calculate the probability of success for your…,1,0,true,false,true,false,true
Href link,false,https://westmountfundamentals.com/,200,https://westmountfundamentals.com/guide-dividend-investing-beginners,200,"📖 Guide: Dividend Investing for Beginners (2026) A complete beginner's guide to dividend investing. Learn how to evaluate stocks, understand payout ratios, and build a…",1,0,true,false,true,false,true
Href link,false,https://westmountfundamentals.com/,200,https://westmountfundamentals.com/sp500-top-10-holdings-weight-2026,200,📋 S&P 500 Top 10 Stocks by Weight 2026 Detailed breakdown of the 10 largest S&P 500 stocks by index weight. Track concentration levels over time.,1,0,true,false,true,false,true
Href link,false,https://westmountfundamentals.com/,200,https://westmountfundamentals.com/guide-bond-ratings,200,"📖 Understanding Bond Ratings & Fixed Income Moody's, S&P, and Fitch don't always agree — and the differences can cost you. A practical guide to bond ratings, the…",1,0,true,false,true,false,true
Href link,false,https://westmountfundamentals.com/,200,https://westmountfundamentals.com/retirement-withdrawal-calculator,200,"🧮 Retirement Withdrawal Calculator: 4% Rule & Beyond Calculate how long your retirement savings will last. Compare 3%, 4%, and 5% safe withdrawal rules using Monte Carlo…",1,0,true,false,true,false,true
