PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Is indexable page,Meta description,H1,H2,No. of content words,No. of internal outlinks,No. of external outlinks,Page text,Extracted text (raw <body>) (length),Text hash,First found at
20,https://leeroyjenkins.quest/guide-streaming-setup,Streaming Setup Guide | Leeroy Jenkins,text/html; charset=utf-8,false,200,0,true,"How to start streaming: OBS setup, mic, camera, lighting, scenes, overlays for Twitch and YouTube. A comprehensive reference guide and cheat sheet.",Streaming Setup Guide,How to Setup a Successful Stream,650,2,1,<truncated>,4117,14426300377754346471,
20,https://leeroyjenkins.quest/minecraft-circle-generator,Minecraft Circle Generator: Create Perfect Spheres and Curves,text/html; charset=utf-8,false,200,0,true,Building perfect circles in Minecraft doesn't have to be guesswork. What is the mathematically perfect pattern for placing blocks? Discover the precise.,Minecraft Circle Generator Guide,"The Challenge of Curves in Minecraft
Understanding Block Placement and ""Stepping"" Patterns
Why Mastering Circles Matters for Your Builds
Advanced Applications: Spheres, Domes, and Toruses
How to Use Circle Generators Effectively
Choosing the Right Materials for Curves
Frequently Asked Questions",2169,1,1,<truncated>,14082,15429059503502276560,
20,https://leeroyjenkins.quest/damage-calculator,RPG Damage Calculator | Leeroy Jenkins,text/html; charset=utf-8,false,200,0,true,"Calculate your RPG damage per second (DPS) with weapon stats, buffs, debuffs, critical hits, and elemental damage. Compare two loadouts easily.",RPG Damage Calculator,"How is RPG Damage Calculated?
Understanding Critical Hits and DPS
Comparing Different Loadouts",308,1,1,<truncated>,1952,2710948238608689986,
20,https://leeroyjenkins.quest/grow-a-garden-calculator,Grow a Garden Calculator: Plan Your Yield & Savings,text/html; charset=utf-8,false,200,0,true,"Discover exactly how much food your space can produce, expected weekly water usage, and potential grocery savings—before you plant a single seed.",Grow a Garden Calculator,"How the Garden Yield Calculator Works: A Comprehensive Guide
Frequently Asked Questions",1424,1,1,<truncated>,9826,608431379738199262,
20,https://leeroyjenkins.quest/game-fps-data,Game FPS by GPU 2026: Performance Data Across Popular Games,text/html; charset=utf-8,false,200,0,true,"Check how many FPS your GPU gets in 15+ popular games at 1080p, 1440p, and 4K. Matrix of average framerates for RTX 4090 down to RTX 3060.",Game FPS by GPU 2026: Performance Data Across Popular Games,"About The Data
Frequently Asked Questions (FAQ)",418,2,1,<truncated>,2454,15853454824497134116,
20,https://leeroyjenkins.quest/mouse-grip-guide,Mouse Grip Guide,text/html; charset=utf-8,false,200,0,true,Mouse grip styles explained: palm vs claw vs fingertip. Plus a hand size guide for choosing the perfect mouse.,Mouse Grip Guide,"Understanding Mouse Grip Styles
The Three Main Grip Styles
Hand Size Guide
FAQ
Related Guides",425,4,1,<truncated>,2654,63513408171056754,
20,https://leeroyjenkins.quest/val-tracker,Valorant RR Tracker & Calculator,text/html; charset=utf-8,false,200,0,true,"Stop guessing your rank progress. Instantly calculate your net RR, win rate, and games needed to rank up in Valorant.",Valorant RR Tracker & Calculator,"Understanding Valorant Rank Rating (RR) and MMR
Frequently Asked Questions",907,1,1,<truncated>,5221,2598297610337670726,
20,https://leeroyjenkins.quest/color-blind-test,Gaming Color Blind Test | Leeroy Jenkins,text/html; charset=utf-8,false,200,0,true,"Test your color vision for gaming. Simulate UI elements, identify potential color blindness types, and get accessibility setting suggestions.",Gaming Color Blind Test,"Can you spot the difference?
Why color vision matters in gaming
Common types of color blindness
Optimizing your game settings",356,2,1,<truncated>,2365,512440787190444565,
20,https://leeroyjenkins.quest/list-free-games,Best Free-to-Play Games | Leeroy Jenkins,text/html; charset=utf-8,false,200,0,true,"Curated list of the top free-to-play games including Valorant, Fortnite, Apex Legends, League of Legends, Genshin Impact, and Path of Exile.",Best Free-to-Play Games,"The Evolution of Free-to-Play Gaming
How Do Free Games Make Money?
Choosing the Right Game For You",756,2,1,<truncated>,5232,1601830985087548412,
20,https://leeroyjenkins.quest/guide-mechanical-keyboards,Mechanical Keyboards for Gaming Guide | Leeroy Jenkins,text/html; charset=utf-8,false,200,0,true,"A comprehensive reference guide on mechanical keyboards for gaming. Learn about switch types, actuation force, form factors, and custom builds.",Mechanical Keyboards for Gaming Guide,"Switch Types
Actuation & Key Specs
Form Factors & Sizes
Best Choices by Genre
Custom Builds & Modding
Why use a mechanical keyboard for gaming?
What is polling rate and does it matter?
Optical vs. Mechanical Switches
Hall Effect / Magnetic Switches (Rapid Trigger)",942,2,1,<truncated>,6260,14758245143076920503,
20,https://leeroyjenkins.quest/guide-fps-optimization,FPS Optimization Guide | Leeroy Jenkins,text/html; charset=utf-8,false,200,0,true,"Complete guide to boosting FPS. Windows settings, GPU drivers, in-game settings, hardware upgrades. A comprehensive cheat sheet for gamers.",FPS Optimization Guide,"Why is optimizing FPS important?
Software vs. Hardware Bottlenecks
Do I need a third-party ""FPS Booster"" program?",784,2,1,<truncated>,5064,17861399576365593494,
20,https://leeroyjenkins.quest/xp-calculator,XP & Leveling Calculator | Leeroy Jenkins,text/html; charset=utf-8,false,200,0,true,"Calculate the XP, time, and sessions required to reach your target level in any game. Supports flat, linear, quadratic, and cubic leveling curves.",XP & Leveling Calculator,"How do Leveling Curves work?
Why calculate XP per hour?",248,1,1,<truncated>,1545,3925480212501394077,
20,https://leeroyjenkins.quest/ping-test-tool,Gaming Ping Simulator & Analyzer Tool,text/html; charset=utf-8,false,200,0,true,Test your ping and see exactly how it impacts your competitive gaming performance. Get targeted tips based on your latency tier.,Gaming Ping Simulator & Analyzer,"
What is Ping in Gaming?
The Ping Tiers Explained
Server Regions and Latency",673,5,1,<truncated>,4006,17229189414266746405,
20,https://leeroyjenkins.quest/rivals-tracker,Gaming Rivals Tracker & KDA Calculator | Analyze Your Performance,text/html; charset=utf-8,false,200,0,true,"Want to know if you're actually improving? Use our Rivals Tracker to instantly calculate your KDA ratio, win rate, and per-match averages to dominate your.",Rivals Tracker,"Why Track Your Gaming Stats?
Frequently Asked Questions",1008,1,1,<truncated>,5927,392596997605221313,
20,https://leeroyjenkins.quest/list-gaming-mice,Best Gaming Mice List | Leeroy Jenkins,text/html; charset=utf-8,false,200,0,true,"Top gaming mice by grip style. Compare weight, sensor, polling rate, DPI range, from budget to premium options.",Best Gaming Mice List,"How to Choose the Right Gaming Mouse
Key Specifications Explained
Budget vs. Premium Mice",365,2,1,<truncated>,2419,15534233574196412302,
20,https://leeroyjenkins.quest/crosshair-generator,Crosshair Generator | Leeroy Jenkins,text/html; charset=utf-8,false,200,0,true,"Design and preview custom crosshairs. Adjust shape, color, size, and gap. Export settings easily.",Crosshair Generator,"Why use a Custom Crosshair?
Key Crosshair Elements Explained
Choosing the Right Shape",366,2,1,<truncated>,2325,17300246105337776630,
20,https://leeroyjenkins.quest/bottleneck-calculator,PC Bottleneck Calculator | Leeroy Jenkins,text/html; charset=utf-8,false,200,0,true,"Check for CPU and GPU bottlenecks in your PC build. Calculate hardware bottlenecks across different resolutions like 1080p, 1440p, and 4K to optimize your.",PC Bottleneck Calculator,"What is a PC Bottleneck?
CPU vs GPU Bottleneck
Does Resolution Matter?",393,2,1,<truncated>,2340,3090429459486266139,
20,https://leeroyjenkins.quest/warzone-tracker,Warzone Stat Tracker & K/D Calculator,text/html; charset=utf-8,false,200,0,true,Discover exactly how your Call of Duty stats stack up against the competition. What does your true K/D ratio reveal about your gameplay?,Warzone Stat Tracker & K/D Calculator,"Understanding the Methodology
Frequently Asked Questions",651,1,1,<truncated>,4144,13874391929678479627,
20,https://leeroyjenkins.quest/marvel-rivals-tracker,Marvel Rivals Tracker,text/html; charset=utf-8,false,200,0,true,Are your stats holding your team back? Check your true win rate and KD with our Marvel Rivals stats calculator.,Marvel Rivals Stats Tracker,"Decoding Your Marvel Rivals Performance
Frequently Asked Questions",1349,1,1,<truncated>,8524,2465953909627803306,
20,https://leeroyjenkins.quest/list-discord-bots,Best Discord Bots Guide | Leeroy Jenkins,text/html; charset=utf-8,false,200,0,true,"A curated list and comparison of the best Discord bots for moderation, music, leveling, welcome messages, and server utility.",Best Discord Bots Guide,"Choosing the Right Discord Bot
Security and Permissions
The Shift to Slash Commands",988,2,1,<truncated>,6750,3198756215948892641,
20,https://leeroyjenkins.quest/list-gaming-headsets,Best Gaming Headsets Comparison | Leeroy Jenkins,text/html; charset=utf-8,false,200,0,true,"Compare the best gaming headsets. Filter by sound quality, mic quality, comfort, and wireless. Find your perfect budget or premium pick.",Best Gaming Headsets Comparison,"Wired vs Wireless Gaming Headsets
Open-back vs Closed-back Design
Does Virtual Surround Sound Matter?",327,2,1,<truncated>,2160,1262867976283243399,
20,https://leeroyjenkins.quest/marvel-rivals-tier-list,Marvel Rivals Tier List - Best Heroes for Current Meta,text/html; charset=utf-8,false,200,0,true,Which heroes actually dominate the competitive ladder? Dive into the data-driven Marvel Rivals tier list to see who is carrying games...,Marvel Rivals Tier List,"Understanding the Marvel Rivals Tier List
Frequently Asked Questions",1131,1,1,<truncated>,7290,14895884115446297811,
20,https://leeroyjenkins.quest/hsr-tier-list,HSR Tier List: Best Characters Ranked,text/html; charset=utf-8,false,200,0,true,Who reigns supreme in the current Honkai Star Rail meta? Uncover the definitive character rankings and optimize your team building strategy.,Honkai Star Rail (HSR) Tier List,"Understanding the HSR Tier List
Tier Explanations and Real-World Examples
Why It Matters: Practical Implications for Players
Frequently Asked Questions",1689,1,1,<truncated>,11753,67474395655588712,
20,https://leeroyjenkins.quest/randomizer,Random Number & Name Generator | Leeroy Jenkins,text/html; charset=utf-8,false,200,0,true,"Free tool to generate random numbers, pick random names, create random teams, and generate tournament brackets. Works completely offline.",Random Number & Name Generator,"Why Use a Random Generator?
How Our Randomizer Works
Supported Randomization Modes",345,1,1,<truncated>,2244,17704193308643442702,
20,https://leeroyjenkins.quest/pokemon-type-calculator,Pokemon Type Calculator: Find Strengths & Weaknesses,text/html; charset=utf-8,false,200,0,true,"Tired of guessing type matchups in battle? Discover the exact strengths, weaknesses, and damage multipliers for any Pokemon type combination.",Pokemon Type Calculator,"Understanding Pokemon Type Matchups
Frequently Asked Questions",1410,2,1,<truncated>,9110,17914090267537391810,
20,https://leeroyjenkins.quest/valorant-tracker,Valorant Stat Tracker & Performance Calculator,text/html; charset=utf-8,false,200,0,true,"Calculate your true Valorant performance metrics. Input your match stats to discover your K/D ratio, headshot percentage, and estimated combat score.",Valorant Stat Tracker & Calculator,"Understanding Valorant Metrics and Performance Tracking
Frequently Asked Questions",1135,1,1,<truncated>,7471,17769206013868739351,
20,https://leeroyjenkins.quest/pokemon-unite-tier-list,Pokémon Unite Tier List: The Data Behind the Meta,text/html; charset=utf-8,false,200,0,true,"Stop picking your team based on vibes. Dive into the underlying math, patch notes, and win rates that structure a true competitive Pokémon Unite tier list.",The Math Behind the Meta,"Decoding the Competitive Landscape
A Clear, Jargon-Free Explanation
The Core Metrics of a Tier List
Real-World Examples and Analogies
Why It Matters: Practical Implications
Related Technical Guides
Frequently Asked Questions",1376,1,1,<truncated>,8632,14995334939387645249,
20,https://leeroyjenkins.quest/rl-tracker,RL Tracker & Performance Calculator,text/html; charset=utf-8,false,200,0,true,Want to accurately measure your RL progression? Discover the hidden performance metrics that reveal exactly where your strategy stands.,RL Tracker & Calculator,"Understanding the RL Tracker Methodology
Frequently Asked Questions",1651,1,1,<truncated>,10531,15135708526135423718,
20,https://leeroyjenkins.quest/resolution-scaler,Resolution Scaler Calculator | Leeroy Jenkins,text/html; charset=utf-8,false,200,0,true,Calculate rendered resolution percentages and pixel counts. Estimate the performance impact of resolution scaling in video games.,Resolution Scaler Calculator,"What is Resolution Scaling?
Spatial vs. Temporal Upscaling
How does scaling affect performance?",385,1,1,<truncated>,2491,2952137300725176554,
20,https://leeroyjenkins.quest/blox-fruits-calculator,Blox Fruits Calculator | Check Trade Values,text/html; charset=utf-8,false,200,0,true,"Are you getting scammed on your next trade? Calculate exactly how much your Blox Fruits inventory is worth, compare demand levels, and secure the best deals.",Blox Fruits Trade Calculator,"Understanding Blox Fruits Trade Values
Frequently Asked Questions",1286,1,1,<truncated>,8303,3968356902259672154,
